,feature_combinations,SEN_Train,SPEC_Train,NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA
1382,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,0,1,1,1,1,0,0,1
1383,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4351145038167939,0.8823529411764706,0,1,0,0,1,1,1,0,1,1,0
1384,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,1,0,1,0,1
1385,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,1,0,0,1,1
1386,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.42366412213740456,0.8823529411764706,0,1,0,0,1,1,0,1,1,1,0
1387,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,0,1,1,0,1
1388,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,0,1,0,1,1
1389,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,1,1,0,0,1,1,1
1390,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.41603053435114506,0.8823529411764706,0,1,0,0,1,0,1,1,1,1,0
1391,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,1,0,1,1,1,0,1
1392,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,0,0,1,0,1,1,0,1,1
1393,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,1,0,1,0,1,1,1
1394,"NMF_FLEN_1,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,0,0,1,0,0,1,1,1,1
1395,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4389312977099237,0.8823529411764706,0,1,0,0,0,1,1,1,1,1,0
1396,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,0,0,1,1,1,1,0,1
1397,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,0,0,1,1,1,0,1,1
1398,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,0,1,1,0,1,1,1
1399,"NMF_FLEN_1,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,0,1,0,1,1,1,1
1400,"NMF_FLEN_1,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,0,0,0,0,1,1,1,1,1
1401,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM",0.38549618320610685,0.9294117647058824,0,0,1,1,1,1,1,1,0,0,0
1402,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN",0.3816793893129771,0.9294117647058824,0,0,1,1,1,1,1,0,1,0,0
1403,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.3816793893129771,0.9294117647058824,0,0,1,1,1,1,1,0,0,1,0
1404,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,1,1,1,1,1,0,0,0,1
1405,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN",0.3435114503816794,0.9294117647058824,0,0,1,1,1,1,0,1,1,0,0
1406,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.3435114503816794,0.9294117647058824,0,0,1,1,1,1,0,1,0,1,0
1407,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,1,1,1,0,1,0,0,1
1408,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.32061068702290074,0.9294117647058824,0,0,1,1,1,1,0,0,1,1,0
1409,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN,ichorCNA",0.5229007633587787,0.9058823529411765,0,0,1,1,1,1,0,0,1,0,1
1410,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.5229007633587787,0.9058823529411765,0,0,1,1,1,1,0,0,0,1,1
1411,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN",0.33969465648854963,0.9294117647058824,0,0,1,1,1,0,1,1,1,0,0
1412,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.3435114503816794,0.9294117647058824,0,0,1,1,1,0,1,1,0,1,0
1413,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM,ichorCNA",0.5152671755725191,0.9058823529411765,0,0,1,1,1,0,1,1,0,0,1
1414,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.3473282442748092,0.9294117647058824,0,0,1,1,1,0,1,0,1,1,0
1415,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_FLEN,ichorCNA",0.5190839694656488,0.9058823529411765,0,0,1,1,1,0,1,0,1,0,1
1416,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,1,1,1,0,1,0,0,1,1
1417,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.29389312977099236,0.9294117647058824,0,0,1,1,1,0,0,1,1,1,0
1418,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_FLEN,ichorCNA",0.5038167938931297,0.9058823529411765,0,0,1,1,1,0,0,1,1,0,1
1419,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5152671755725191,0.9058823529411765,0,0,1,1,1,0,0,1,0,1,1
1420,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5,0.9176470588235294,0,0,1,1,1,0,0,0,1,1,1
1421,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.3816793893129771,0.9294117647058824,0,0,1,1,0,1,1,1,1,0,0
1422,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.3816793893129771,0.9294117647058824,0,0,1,1,0,1,1,1,0,1,0
1423,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,1,1,0,1,1,1,0,0,1
1424,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.37786259541984735,0.9294117647058824,0,0,1,1,0,1,1,0,1,1,0
1425,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,1,1,0,1,1,0,1,0,1
1426,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,1,1,0,1,1,0,0,1,1
1427,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.33969465648854963,0.9294117647058824,0,0,1,1,0,1,0,1,1,1,0
1428,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,1,1,0,1,0,1,1,0,1
1429,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,1,1,0,1,0,1,0,1,1
1430,"NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5152671755725191,0.9058823529411765,0,0,1,1,0,1,0,0,1,1,1
1431,"NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3473282442748092,0.9294117647058824,0,0,1,1,0,0,1,1,1,1,0
1432,"NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5190839694656488,0.9058823529411765,0,0,1,1,0,0,1,1,1,0,1
1433,"NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,1,1,0,0,1,1,0,1,1
1434,"NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,1,1,0,0,1,0,1,1,1
1435,"NMF_NUCLEOSOME_2,EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5114503816793893,0.9058823529411765,0,0,1,1,0,0,0,1,1,1,1
1436,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.3702290076335878,0.9294117647058824,0,0,1,0,1,1,1,1,1,0,0
1437,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.3702290076335878,0.9294117647058824,0,0,1,0,1,1,1,1,0,1,0
1438,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,1,0,1,1,1,1,0,0,1
1439,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.366412213740458,0.9294117647058824,0,0,1,0,1,1,1,0,1,1,0
1440,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,0,1,1,1,0,1,0,1
1441,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,0,1,1,1,0,0,1,1
1442,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3282442748091603,0.9294117647058824,0,0,1,0,1,1,0,1,1,1,0
1443,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,1,0,1,1,0,1,1,0,1
1444,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,1,0,1,1,0,1,0,1,1
1445,"NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5038167938931297,0.9294117647058824,0,0,1,0,1,1,0,0,1,1,1
1446,"NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.33587786259541985,0.9294117647058824,0,0,1,0,1,0,1,1,1,1,0
1447,"NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5152671755725191,0.9058823529411765,0,0,1,0,1,0,1,1,1,0,1
1448,"NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,1,0,1,0,1,1,0,1,1
1449,"NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5229007633587787,0.9058823529411765,0,0,1,0,1,0,1,0,1,1,1
1450,"NMF_NUCLEOSOME_2,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5038167938931297,0.9058823529411765,0,0,1,0,1,0,0,1,1,1,1
1451,"NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.366412213740458,0.9294117647058824,0,0,1,0,0,1,1,1,1,1,0
1452,"NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,0,0,1,1,1,1,0,1
1453,"NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,1,0,0,1,1,1,0,1,1
1454,"NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,1,0,0,1,1,0,1,1,1
1455,"NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,1,0,0,1,0,1,1,1,1
1456,"NMF_NUCLEOSOME_2,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5229007633587787,0.9058823529411765,0,0,1,0,0,0,1,1,1,1,1
1457,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.3816793893129771,0.9294117647058824,0,0,0,1,1,1,1,1,1,0,0
1458,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.3816793893129771,0.9294117647058824,0,0,0,1,1,1,1,1,0,1,0
1459,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.549618320610687,0.9058823529411765,0,0,0,1,1,1,1,1,0,0,1
1460,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.37404580152671757,0.9294117647058824,0,0,0,1,1,1,1,0,1,1,0
1461,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,0,1,1,1,1,0,1,0,1
1462,"EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,0,1,1,1,1,0,0,1,1
1463,"EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.33969465648854963,0.9294117647058824,0,0,0,1,1,1,0,1,1,1,0
1464,"EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,0,1,1,1,0,1,1,0,1
1465,"EM_score,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,0,1,1,1,0,1,0,1,1
1466,"EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5190839694656488,0.9058823529411765,0,0,0,1,1,1,0,0,1,1,1
1467,"EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3473282442748092,0.9294117647058824,0,0,0,1,1,0,1,1,1,1,0
1468,"EM_score,FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5190839694656488,0.9058823529411765,0,0,0,1,1,0,1,1,1,0,1
1469,"EM_score,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,0,1,1,0,1,1,0,1,1
1470,"EM_score,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,0,1,1,0,1,0,1,1,1
1471,"EM_score,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5152671755725191,0.9058823529411765,0,0,0,1,1,0,0,1,1,1,1
1472,"EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.37786259541984735,0.9294117647058824,0,0,0,1,0,1,1,1,1,1,0
1473,"EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,0,1,0,1,1,1,1,0,1
1474,"EM_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5458015267175572,0.9058823529411765,0,0,0,1,0,1,1,1,0,1,1
1475,"EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,0,1,0,1,1,0,1,1,1
1476,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,0,1,0,1,0,1,1,1,1
1477,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,0,1,0,0,1,1,1,1,1
1478,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.366412213740458,0.9294117647058824,0,0,0,0,1,1,1,1,1,1,0
1479,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,0,0,1,1,1,1,1,0,1
1480,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5419847328244275,0.9058823529411765,0,0,0,0,1,1,1,1,0,1,1
1481,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5343511450381679,0.9058823529411765,0,0,0,0,1,1,1,0,1,1,1
1482,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,0,0,1,1,0,1,1,1,1
1483,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,0,0,1,0,1,1,1,1,1
1484,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5381679389312977,0.9058823529411765,0,0,0,0,0,1,1,1,1,1,1
1485,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon",0.4541984732824427,0.8705882352941177,1,1,1,1,1,1,1,0,0,0,0
1486,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM",0.4389312977099237,0.8705882352941177,1,1,1,1,1,1,0,1,0,0,0
1487,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN",0.4312977099236641,0.8705882352941177,1,1,1,1,1,1,0,0,1,0,0
1488,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME",0.4312977099236641,0.8705882352941177,1,1,1,1,1,1,0,0,0,1,0
1489,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,1,1,0,0,0,0,1
1490,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_EM",0.4122137404580153,0.8705882352941177,1,1,1,1,1,0,1,1,0,0,0
1491,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_FLEN",0.42748091603053434,0.8705882352941177,1,1,1,1,1,0,1,0,1,0,0
1492,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,OT_NUCLEOSOME",0.42748091603053434,0.8705882352941177,1,1,1,1,1,0,1,0,0,1,0
1493,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,EM_shannon,ichorCNA",0.5572519083969466,0.8588235294117647,1,1,1,1,1,0,1,0,0,0,1
1494,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_FLEN",0.40458015267175573,0.8705882352941177,1,1,1,1,1,0,0,1,1,0,0
1495,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,OT_NUCLEOSOME",0.40458015267175573,0.8705882352941177,1,1,1,1,1,0,0,1,0,1,0
1496,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_EM,ichorCNA",0.549618320610687,0.8588235294117647,1,1,1,1,1,0,0,1,0,0,1
1497,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_FLEN,OT_NUCLEOSOME",0.40076335877862596,0.8823529411764706,1,1,1,1,1,0,0,0,1,1,0
1498,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_FLEN,ichorCNA",0.549618320610687,0.8705882352941177,1,1,1,1,1,0,0,0,1,0,1
1499,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,OT_NUCLEOSOME,ichorCNA",0.5534351145038168,0.8705882352941177,1,1,1,1,1,0,0,0,0,1,1
1500,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM",0.4541984732824427,0.8705882352941177,1,1,1,1,0,1,1,1,0,0,0
1501,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN",0.4541984732824427,0.8705882352941177,1,1,1,1,0,1,1,0,1,0,0
1502,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.4541984732824427,0.8705882352941177,1,1,1,1,0,1,1,0,0,1,0
1503,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon,ichorCNA",0.5801526717557252,0.8588235294117647,1,1,1,1,0,1,1,0,0,0,1
1504,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN",0.4389312977099237,0.8705882352941177,1,1,1,1,0,1,0,1,1,0,0
1505,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.4389312977099237,0.8705882352941177,1,1,1,1,0,1,0,1,0,1,0
1506,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM,ichorCNA",0.5763358778625954,0.8588235294117647,1,1,1,1,0,1,0,1,0,0,1
1507,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.4312977099236641,0.8705882352941177,1,1,1,1,0,1,0,0,1,1,0
1508,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_FLEN,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,0,1,0,0,1,0,1
1509,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,0,1,0,0,0,1,1
1510,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_FLEN",0.42748091603053434,0.8705882352941177,1,1,1,1,0,0,1,1,1,0,0
1511,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.42748091603053434,0.8705882352941177,1,1,1,1,0,0,1,1,0,1,0
1512,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM,ichorCNA",0.5572519083969466,0.8588235294117647,1,1,1,1,0,0,1,1,0,0,1
1513,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4312977099236641,0.8705882352941177,1,1,1,1,0,0,1,0,1,1,0
1514,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_FLEN,ichorCNA",0.5648854961832062,0.8588235294117647,1,1,1,1,0,0,1,0,1,0,1
1515,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,1,1,0,0,1,0,0,1,1
1516,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.4083969465648855,0.8705882352941177,1,1,1,1,0,0,0,1,1,1,0
1517,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM,OT_FLEN,ichorCNA",0.5572519083969466,0.8588235294117647,1,1,1,1,0,0,0,1,1,0,1
1518,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5610687022900763,0.8588235294117647,1,1,1,1,0,0,0,1,0,1,1
